items= 4096	
-0.00000039926200	-0.00000108722000
0.00000163443000	-0.00000125567000
0.00000177022000	-0.00000058173400
-0.00000076714600	-0.00000024378600
0.00000095314400	-0.00000026129400
0.00000016304900	-0.00000037717900
-0.00000001766170	-0.00000018420800
0.00000017793800	0.00000000514992
0.00000007937600	0.00000019565800
0.00000050246500	0.00000053059300
0.00000188393000	0.00000109251000
0.00000093418200	0.00000117736000
-0.00000034631100	0.00000118263000
0.00000148237000	0.00000025791900
-0.00000058605100	-0.00000062138900
0.00000159413000	-0.00000044470700
0.00000342353000	0.00000022704600
0.00000122292000	0.00000106525000
0.00000026487300	-0.00000038777800
0.00000054441500	-0.00000086546800
0.00000572878000	-0.00000087113700
0.00000564026000	0.00000006069090
0.00000083170200	0.00000050801200
-0.00000044321800	0.00000016839200
0.00000183649000	0.00000112166000
0.00000655322000	0.00000078115000
0.00000866755000	-0.00000014626400
0.00000734857000	0.00000149035000
0.00000693039000	0.00000247743000
0.00000851048000	0.00000215923000
0.00000898926000	0.00000224515000
0.00000849338000	-0.00000114997000
0.00000701429000	-0.00000421569000
0.00000671025000	-0.00000114361000
0.00000179504000	0.00000236740000
0.00000123951000	0.00000119364000
0.00000011453600	-0.00000049751100
0.00000014025600	-0.00000045716100
0.00000130952000	0.00000026025700
0.00000085031900	0.00000029305400
-0.00000007477190	-0.00000031160200
0.00000015287800	-0.00000051952000
0.00000158791000	-0.00000135007000
0.00000135350000	-0.00000148206000
0.00000183254000	-0.00000032845200
0.00000147012000	-0.00000037262600
0.00000192251000	-0.00000055933200
0.00000401758000	0.00000020043000
0.00000609032000	0.00000103941000
0.00000888016000	-0.00000040366300
0.00001000700000	-0.00000086893300
0.00000460945000	0.00000215715000
0.00000194479000	0.00000263060000
0.00000404962000	0.00000081708300
0.00000367296000	0.00000023082000
0.00000212967000	0.00000009929210
0.00000057227200	-0.00000010819100
-0.00000022713900	-0.00000021182300
0.00000059087700	0.00000005401050
-0.00000003451900	0.00000075941100
0.00000162904000	0.00000031608400
0.00000503524000	-0.00000132158000
0.00000681466000	0.00000081390200
0.00000563310000	0.00000239009000
0.00000488307000	0.00000152833000
0.00000235238000	0.00000130409000
0.00000011670900	0.00000030568600
-0.00000028337900	-0.00000008779430
0.00000185729000	0.00000138563000
0.00000470278000	0.00000284960000
0.00000705853000	0.00000000342044
0.00000499870000	-0.00000034212600
0.00000256051000	0.00000116316000
0.00000208836000	0.00000076188100
0.00000246554000	0.00000008879920
0.00000378641000	0.00000031260600
0.00000621236000	0.00000065094100
0.00000574746000	0.00000012463200
0.00000194336000	-0.00000086199400
0.00000081856800	-0.00000068202700
0.00000182987000	0.00000090091800
0.00000540923000	0.00000184059000
0.00000846601000	0.00000314124000
0.00000841111000	0.00000369981000
0.00000953305000	0.00000037606700
0.00000958565000	-0.00000240391000
0.00000799108000	-0.00000054972100
0.00000462905000	0.00000020116700
0.00000237705000	-0.00000158694000
0.00000196837000	-0.00000214680000
0.00000301165000	-0.00000206808000
0.00000276279000	-0.00000077529300
0.00000047318800	-0.00000005727270
-0.00000001199170	0.00000015600200
0.00000044161200	-0.00000010907800
0.00000024639600	0.00000073143800
0.00000141105000	0.00000053599700
0.00000332059000	-0.00000137307000
0.00000202346000	-0.00000206392000
0.00000245380000	-0.00000112401000
0.00000377128000	0.00000091020000
0.00000500410000	0.00000204570000
0.00000682150000	0.00000260574000
0.00000778015000	0.00000096943600
0.00000461260000	-0.00000262736000
0.00000355855000	-0.00000196780000
0.00000367408000	0.00000154994000
0.00000518706000	0.00000217779000
0.00001030510000	-0.00000031642300
0.00001160770000	-0.00000126209000
0.00000985610000	-0.00000168132000
0.00000791302000	-0.00000133024000
0.00000441339000	-0.00000017850500
0.00000060446100	0.00000143145000
0.00000113667000	0.00000049017600
0.00000031769600	-0.00000133248000
0.00000121580000	-0.00000083512300
0.00000062071800	0.00000078314100
0.00000094297000	0.00000042872800
0.00000299616000	-0.00000062663600
0.00000280007000	0.00000067596900
0.00000119712000	0.00000082183500
0.00000088047200	-0.00000081423800
0.00000178330000	-0.00000089253200
0.00000255663000	0.00000175998000
0.00000437525000	0.00000310350000
0.00001093340000	0.00000136479000
0.00001182210000	-0.00000284673000
0.00000780852000	-0.00000546311000
0.00000692997000	-0.00000382075000
0.00000605346000	-0.00000148577000
0.00000453204000	0.00000156091000
0.00000432021000	0.00000208968000
0.00000374523000	0.00000163188000
0.00000250838000	0.00000110841000
0.00000216118000	-0.00000098796000
0.00000295703000	-0.00000164400000
0.00000517837000	0.00000002632260
0.00000493824000	0.00000265782000
0.00000650694000	0.00000330545000
0.00000871810000	0.00000228701000
0.00000383878000	0.00000270343000
0.00000114863000	0.00000309139000
0.00000490001000	0.00000163256000
0.00000441699000	-0.00000013117400
0.00000208612000	-0.00000182896000
0.00000396227000	-0.00000177040000
0.00000916518000	-0.00000187121000
0.00000792796000	0.00000020837300
0.00000155247000	0.00000336555000
0.00000426214000	0.00000131938000
0.00000817384000	-0.00000092396900
0.00000647213000	-0.00000083376900
0.00000213096000	-0.00000064335200
-0.00000027068500	0.00000016100200
0.00000033969200	-0.00000002451420
0.00000064036800	0.00000060097700
0.00000108461000	0.00000080648800
0.00000370366000	0.00000039554200
0.00000336966000	0.00000299018000
0.00000325790000	0.00000309234000
0.00000308082000	0.00000186498000
0.00000212522000	0.00000095441800
0.00000222179000	-0.00000034245400
0.00000281643000	0.00000045522100
0.00000514161000	0.00000195663000
0.00001110080000	0.00000017076700
0.00000922583000	-0.00000359967000
0.00000385043000	-0.00000357808000
0.00000351125000	0.00000067736200
0.00000440941000	0.00000213851000
0.00000747864000	-0.00000203601000
0.00000653218000	-0.00000279102000
0.00000289182000	-0.00000154596000
0.00000072368400	-0.00000111962000
0.00000007280240	0.00000021594300
-0.00000003711230	0.00000039305400
0.00000336657000	0.00000108850000
0.00000169740000	0.00000110135000
0.00000009337950	0.00000075873300
0.00000014013500	0.00000020271100
-0.00000040209500	0.00000022853500
0.00000443888000	0.00000089014700
0.00001049470000	0.00000050712900
0.00000619052000	-0.00000023367900
0.00000053978900	-0.00000117891000
0.00000088442800	-0.00000017662700
0.00000100939000	0.00000080603200
0.00000048986100	0.00000134634000
0.00000336244000	0.00000105658000
0.00000700415000	0.00000176472000
0.00000729845000	0.00000205204000
0.00000487759000	-0.00000051965400
0.00000348065000	-0.00000188767000
0.00000549829000	-0.00000043416100
0.00000599069000	-0.00000074643000
0.00000330694000	-0.00000098601700
0.00000027663900	0.00000061284800
0.00000031835800	0.00000046056100
0.00000123614000	0.00000006764240
0.00000025837900	0.00000028004000
-0.00000005018140	0.00000023278700
0.00000060876700	0.00000059688800
0.00000208202000	0.00000113234000
0.00000247954000	0.00000136980000
0.00000261970000	-0.00000039070100
0.00000252139000	-0.00000129577000
0.00000224557000	-0.00000071061600
0.00000099939200	-0.00000055699100
0.00000065689400	-0.00000014332000
0.00000026020700	0.00000011567400
-0.00000006098090	0.00000006044070
0.00000003873670	-0.00000010598100
0.00000079005100	-0.00000009100690
0.00000351033000	0.00000041579900
0.00000219877000	0.00000007596160
-0.00000041599600	0.00000013885900
0.00000040938700	0.00000000460490
0.00000035758900	-0.00000051391700
0.00000043146200	-0.00000040722800
0.00000008972220	-0.00000050069200
0.00000046741200	-0.00000091264800
0.00000522294000	-0.00000139884000
0.00000890127000	0.00000085479900
0.00000679189000	0.00000261747000
0.00000123950000	0.00000124436000
-0.00000094197500	0.00000055814000
0.00000290375000	0.00000203222000
0.00000329319000	0.00000246393000
0.00000071607100	0.00000231602000
0.00000072552100	0.00000103611000
-0.00000011172200	0.00000158253000
0.00000371096000	-0.00000027161700
0.00000081097700	-0.00000257830000
0.00000261816000	-0.00000231234000
0.00000748350000	-0.00000047078700
0.00000394844000	-0.00000211135000
0.00000174724000	-0.00000151100000
0.00000210319000	0.00000024647200
0.00000354931000	0.00000054023500
0.00000778339000	-0.00000008197370
0.00000862334000	-0.00000135628000
0.00000514272000	-0.00000250153000
0.00000422291000	-0.00000143286000
0.00000246819000	0.00000030048300
-0.00000041061100	0.00000061299500
0.00000050921600	0.00000028956800
0.00000025546200	-0.00000020402800
0.00000031840700	-0.00000048576600
0.00000531346000	-0.00000051663500
0.00000880838000	-0.00000232810000
0.00000236526000	-0.00000192349000
-0.00000074205300	-0.00000034972500
0.00000141170000	-0.00000043983500
0.00000416991000	0.00000129821000
0.00000335079000	0.00000002828700
0.00000033527200	-0.00000183461000
0.00000138930000	-0.00000121068000
0.00000062897400	-0.00000161894000
0.00000122135000	-0.00000072152000
0.00000066357600	-0.00000107808000
0.00000178604000	-0.00000128570000
0.00000392599000	-0.00000238555000
0.00000393911000	-0.00000244510000
0.00000277156000	-0.00000000546277
0.00000039058700	0.00000007371620
-0.00000015529000	-0.00000010277900
0.00000082885200	-0.00000059484100
0.00000444766000	-0.00000136014000
0.00000699684000	0.00000093540300
0.00000423877000	0.00000127620000
0.00000195632000	-0.00000121898000
0.00000180927000	-0.00000107184000
0.00000305131000	0.00000104523000
0.00000598469000	0.00000089471300
0.00001029070000	-0.00000152010000
0.00001051630000	0.00000017071500
0.00000405762000	0.00000077190200
-0.00000102918000	0.00000019246300
0.00000034614300	0.00000018119500
-0.00000059687000	0.00000061131800
0.00000430467000	-0.00000074200800
0.00000518418000	-0.00000281835000
0.00000430548000	-0.00000234247000
0.00000343832000	0.00000090187700
0.00000268844000	0.00000242806000
0.00000645477000	0.00000045878300
0.00000829252000	0.00000066760200
0.00000508648000	0.00000169155000
0.00000177707000	0.00000009517130
0.00000083356500	-0.00000032109400
0.00000158779000	0.00000063410000
0.00000383597000	-0.00000029571600
0.00000226069000	-0.00000231055000
0.00000107044000	-0.00000171636000
0.00000131561000	0.00000012131800
0.00000115706000	0.00000075041500
0.00000227839000	0.00000075241600
0.00000338309000	0.00000100550000
0.00000502739000	-0.00000089116300
0.00000508359000	-0.00000017548200
0.00000310426000	0.00000176548000
0.00000440589000	0.00000065780900
0.00000865170000	-0.00000182405000
0.00001267670000	-0.00000374613000
0.00001444390000	-0.00000110082000
0.00001175660000	0.00000163694000
0.00000619584000	0.00000073532300
0.00000025591600	0.00000042715000
-0.00000004107180	0.00000032840300
0.00000160183000	-0.00000057130900
-0.00000043779300	-0.00000055225300
0.00000099083300	-0.00000124548000
0.00001225860000	-0.00000185768000
0.00001349630000	-0.00000148479000
0.00000447535000	-0.00000007736570
0.00000107587000	0.00000065096100
0.00000106061000	-0.00000019552900
0.00000152504000	-0.00000050446100
0.00000201561000	0.00000000465320
0.00000250926000	0.00000032748800
0.00000237237000	-0.00000023781800
0.00000142161000	-0.00000031422700
0.00000123360000	0.00000060287200
0.00000292048000	0.00000157589000
0.00000700418000	0.00000193244000
0.00000687299000	0.00000048311100
0.00000440319000	-0.00000147672000
0.00000280082000	-0.00000147012000
0.00000048896500	-0.00000185809000
0.00000177743000	-0.00000075351000
0.00000155978000	0.00000193079000
0.00000282940000	0.00000204952000
0.00000462443000	0.00000337541000
0.00000744504000	0.00000289393000
0.00000746555000	-0.00000112652000
0.00000255419000	-0.00000278275000
0.00000303032000	-0.00000148053000
0.00000443769000	0.00000085772100
0.00000400376000	0.00000151587000
0.00000502968000	-0.00000040331200
0.00000690276000	-0.00000037098000
0.00000528080000	0.00000104100000
0.00000221281000	0.00000001013910
0.00000173338000	-0.00000046318900
0.00000282482000	0.00000039369900
0.00000226888000	-0.00000039022000
0.00000156813000	-0.00000106153000
0.00000205365000	-0.00000004536760
0.00000090704700	0.00000036053700
0.00000022585900	0.00000010763100
-0.00000000028506	-0.00000023400900
0.00000115100000	0.00000025071700
0.00000325819000	0.00000144954000
0.00000158735000	0.00000248224000
0.00000272325000	0.00000205983000
0.00000479009000	-0.00000115682000
0.00000260571000	-0.00000300684000
0.00000470191000	-0.00000171217000
0.00000785780000	0.00000016725900
0.00000767018000	0.00000062638900
0.00000661252000	0.00000108695000
0.00000760318000	0.00000061659300
0.00001031660000	-0.00000205526000
0.00001237450000	-0.00000406433000
0.00001074210000	-0.00000097496200
0.00000577161000	0.00000009656130
0.00000257229000	-0.00000108986000
0.00000044085600	-0.00000021593000
-0.00000015156300	-0.00000005046390
-0.00000028207700	0.00000018155800
0.00000157472000	0.00000013442000
0.00000539057000	-0.00000075040400
0.00000694625000	-0.00000052387200
0.00000815565000	0.00000029926100
0.00000705574000	0.00000132668000
0.00000516728000	0.00000240554000
0.00000578726000	0.00000181417000
0.00000468136000	0.00000229648000
0.00000328783000	0.00000280657000
0.00000508518000	0.00000125088000
0.00000479075000	0.00000056464200
0.00000265037000	-0.00000040535400
0.00000034702900	-0.00000072820200
-0.00000001844390	-0.00000066874900
0.00000141490000	-0.00000031037400
0.00000058680100	0.00000051172900
0.00000040136000	0.00000056959400
0.00000223455000	-0.00000107065000
0.00000518277000	-0.00000165028000
0.00000365299000	0.00000005984320
-0.00000011717500	0.00000007905260
0.00000006121290	0.00000008532280
0.00000101410000	-0.00000024392300
0.00000056819800	-0.00000041380900
0.00000064316000	0.00000011581400
0.00000154797000	-0.00000003278450
0.00000400844000	-0.00000099979500
0.00000464849000	-0.00000026031400
0.00000006875220	0.00000133340000
0.00000069538500	0.00000132761000
0.00000457858000	0.00000260936000
0.00000464598000	0.00000373643000
0.00000564683000	0.00000273544000
0.00000536269000	0.00000145630000
0.00000239123000	0.00000111999000
0.00000119841000	0.00000045468800
0.00000113457000	-0.00000002820570
0.00000090926800	0.00000030796500
0.00000023701900	0.00000037233200
0.00000041663200	0.00000050861800
0.00000344640000	-0.00000100647000
0.00000970675000	-0.00000225881000
0.00001093750000	-0.00000255642000
0.00000494664000	-0.00000242186000
0.00000228402000	0.00000027887500
0.00000162838000	0.00000128177000
0.00000272603000	0.00000113193000
0.00000410220000	0.00000194492000
0.00000761298000	-0.00000001076820
0.00000489583000	-0.00000391345000
0.00000113883000	-0.00000480709000
0.00000724108000	-0.00000374648000
0.00001152980000	0.00000044529000
0.00000796302000	0.00000357446000
0.00000207034000	0.00000128717000
-0.00000066807200	-0.00000007806160
0.00000055252200	0.00000023467700
0.00000013770300	0.00000019741100
0.00000024122600	0.00000005341200
0.00000143987000	-0.00000005783140
0.00000218478000	-0.00000015731400
0.00000125621000	-0.00000095568200
0.00000203292000	-0.00000031955400
0.00000207599000	0.00000030669700
0.00000010530400	0.00000056098400
0.00000058181100	0.00000030803400
0.00000263360000	-0.00000073332800
0.00000319232000	-0.00000268508000
0.00000465725000	-0.00000284598000
0.00000473844000	-0.00000060208300
0.00000185610000	0.00000189184000
0.00000280810000	0.00000224669000
0.00000668932000	0.00000225059000
0.00000505650000	0.00000098879800
0.00000227945000	-0.00000049970600
0.00000185025000	-0.00000023049800
0.00000237137000	-0.00000047263600
0.00000296575000	-0.00000179949000
0.00000571624000	-0.00000172843000
0.00000724900000	-0.00000058219400
0.00000436805000	0.00000034044900
0.00000253192000	0.00000080469800
0.00000372665000	0.00000015519400
0.00000647309000	-0.00000087301700
0.00000594551000	-0.00000046899600
0.00000290022000	0.00000038803800
0.00000129915000	0.00000034937600
0.00000063523800	0.00000034881100
0.00000025234300	-0.00000011661000
0.00000001747270	-0.00000036970000
0.00000085783900	-0.00000052538900
0.00000041570300	0.00000029152700
0.00000056192500	0.00000066340400
0.00000460289000	0.00000096637200
0.00000677752000	0.00000211072000
0.00000731277000	-0.00000004540770
0.00000610304000	-0.00000081978800
0.00000144228000	-0.00000090280600
-0.00000010305400	-0.00000072030900
0.00000024912500	0.00000044978800
0.00000081172000	0.00000065242100
0.00000474531000	-0.00000122933000
0.00000431578000	-0.00000009614070
0.00000222176000	0.00000161464000
0.00000344085000	0.00000122532000
0.00000550493000	0.00000000454997
0.00000506770000	-0.00000182950000
0.00000428812000	-0.00000247996000
0.00000452532000	-0.00000247389000
0.00000514753000	-0.00000003890910
0.00000394222000	0.00000117929000
0.00000280159000	-0.00000009946270
0.00000245406000	-0.00000005171680
0.00000393662000	0.00000070613800
0.00000738558000	-0.00000107483000
0.00000931666000	-0.00000072236500
0.00000686082000	0.00000259011000
0.00000343994000	0.00000136615000
0.00000036258800	-0.00000026543300
0.00000012700300	-0.00000008449900
0.00000060595000	0.00000072341600
0.00000515561000	0.00000055316800
0.00000658683000	-0.00000099385700
0.00000247231000	-0.00000108563000
0.00000063063600	-0.00000042936600
0.00000045388500	0.00000002824820
0.00000022373900	0.00000023632300
-0.00000001568930	0.00000033709200
0.00000035030500	0.00000031360100
0.00000035625800	0.00000036148500
0.00000091718300	0.00000022695100
0.00000167676000	0.00000080735100
0.00000283097000	0.00000001214540
0.00000348254000	-0.00000129598000
0.00000389199000	0.00000069689800
0.00000382176000	0.00000052571700
0.00000315923000	-0.00000105886000
0.00000291130000	0.00000082249800
0.00000510569000	0.00000157439000
0.00001069220000	-0.00000251690000
0.00001147760000	-0.00000519394000
0.00001017350000	-0.00000403429000
0.00000899886000	-0.00000106122000
0.00000606379000	-0.00000023601800
0.00000366752000	0.00000037126900
0.00000322302000	0.00000161102000
0.00000483682000	0.00000113344000
0.00000368960000	0.00000035098000
0.00000049907800	0.00000039213100
-0.00000003879790	-0.00000008039500
0.00000009763580	0.00000017110400
0.00000087335800	0.00000047071200
0.00000068364500	-0.00000041902300
0.00000068248000	-0.00000032605900
0.00000101042000	0.00000017661000
0.00000057737000	-0.00000009270620
0.00000004756580	-0.00000008522370
0.00000001468310	-0.00000006631150
0.00000015610000	-0.00000012062700
0.00000021554100	-0.00000035894900
0.00000072973300	-0.00000064873200
0.00000093286900	-0.00000143574000
0.00000129822000	-0.00000169851000
0.00000074640100	-0.00000207549000
0.00000243171000	-0.00000006530170
0.00000179790000	0.00000238366000
0.00000450519000	0.00000102787000
0.00000384112000	0.00000011496700
0.00000194057000	0.00000028043000
0.00000188689000	0.00000073292200
0.00000474038000	0.00000025867300
0.00001117470000	-0.00000285205000
0.00001601500000	-0.00000485389000
0.00001290250000	-0.00000428579000
0.00000985147000	-0.00000009739050
0.00000970742000	0.00000325446000
0.00001151750000	0.00000151290000
0.00000755604000	-0.00000043064300
0.00000292591000	-0.00000038747400
0.00000197373000	-0.00000043503900
0.00000269254000	-0.00000129689000
0.00000380775000	-0.00000231383000
0.00000415625000	-0.00000198119000
0.00000229712000	-0.00000142974000
0.00000088142100	0.00000030158600
0.00000039790400	0.00000115873000
0.00000510445000	0.00000010012300
0.00000845135000	-0.00000212455000
0.00000722539000	-0.00000082123200
0.00000251291000	0.00000100941000
-0.00000000275715	0.00000000997376
-0.00000001213450	0.00000000059228
0.00000312267000	0.00000156213000
0.00000659510000	0.00000207980000
0.00000346996000	-0.00000009904020
0.00000068939300	-0.00000073687300
0.00000026112000	-0.00000011533100
-0.00000026773700	-0.00000003275230
0.00000106954000	-0.00000050392100
0.00000357350000	-0.00000168805000
0.00000652915000	-0.00000084968700
0.00000670453000	-0.00000003566650
0.00000410660000	-0.00000197067000
0.00000316502000	-0.00000159314000
0.00000395056000	0.00000001847790
0.00000485839000	0.00000103551000
0.00000369061000	0.00000054023600
-0.00000009943930	-0.00000089166800
0.00000087627500	-0.00000007891970
0.00000205564000	0.00000192379000
0.00000334256000	0.00000255664000
0.00000626526000	0.00000175564000
0.00000852737000	-0.00000146483000
0.00000799208000	-0.00000331521000
0.00000480690000	-0.00000296294000
0.00000208040000	-0.00000176395000
0.00000038042700	0.00000016636400
-0.00000011646500	0.00000049936100
0.00000429764000	-0.00000158608000
0.00000724617000	-0.00000174177000
0.00000536495000	0.00000160469000
0.00000317151000	0.00000122868000
0.00000170527000	-0.00000073177500
0.00000099493600	-0.00000135331000
0.00000255864000	-0.00000006880200
0.00000178593000	0.00000202653000
0.00000393929000	0.00000060024400
0.00000683733000	-0.00000263084000
0.00000654426000	-0.00000137357000
0.00000260360000	0.00000067729500
0.00000097279600	0.00000034026600
0.00000056186600	-0.00000009416700
0.00000021405100	0.00000053104500
0.00000189746000	0.00000042541900
0.00000429905000	0.00000053964700
0.00000084892400	0.00000149409000
0.00000027556900	0.00000082610900
0.00000029196900	0.00000141885000
0.00000302185000	0.00000207253000
0.00000637736000	0.00000153258000
0.00000443221000	-0.00000073691700
0.00000060086800	-0.00000091954300
0.00000020163300	-0.00000024232700
0.00000024776300	0.00000056283500
0.00000276474000	0.00000027666900
0.00000334022000	0.00000010319100
0.00000042685000	0.00000015890000
0.00000011442500	-0.00000001413600
0.00000035451000	-0.00000002005430
0.00000078135700	0.00000047324700
0.00000123623000	0.00000032026300
0.00000181245000	-0.00000024384300
0.00000147640000	-0.00000038139800
0.00000112202000	-0.00000102489000
0.00000262162000	-0.00000032551600
0.00000190793000	0.00000043129700
0.00000057997400	0.00000047557800
0.00000120719000	0.00000001455570
0.00000363896000	0.00000029653900
0.00000395818000	-0.00000031050500
0.00000331469000	-0.00000101945000
0.00000472441000	-0.00000015496000
0.00000646664000	-0.00000075375200
0.00000683285000	-0.00000242854000
0.00000751328000	-0.00000114201000
0.00000551351000	0.00000155525000
0.00000281094000	0.00000155709000
0.00000233470000	0.00000065527900
0.00000222304000	-0.00000010027200
0.00000157127000	-0.00000034296300
0.00000137255000	0.00000019093600
0.00000237706000	0.00000000088039
0.00000480251000	-0.00000188546000
0.00000715730000	-0.00000353759000
0.00000876984000	-0.00000219179000
0.00000812565000	0.00000011461100
0.00000617741000	-0.00000013912700
0.00000455069000	-0.00000035280200
0.00000178565000	-0.00000048451400
-0.00000072209500	-0.00000033766600
0.00000161284000	-0.00000038784300
0.00000360653000	0.00000086666500
0.00000076393900	0.00000122927000
-0.00000052182100	0.00000120742000
0.00000384308000	0.00000203369000
0.00000554989000	0.00000175287000
0.00000361962000	-0.00000069675800
0.00000055391500	-0.00000163115000
0.00000197025000	-0.00000110080000
0.00000526837000	0.00000123086000
0.00000563971000	0.00000202143000
0.00000295216000	0.00000272250000
0.00000343607000	0.00000230730000
0.00000692632000	0.00000012533500
0.00000901291000	-0.00000038483500
0.00000883220000	-0.00000048212200
0.00000723811000	-0.00000209336000
0.00000669190000	-0.00000153926000
0.00000612073000	0.00000001292050
0.00000445133000	-0.00000171375000
0.00000245140000	-0.00000191664000
0.00000005374680	-0.00000132802000
0.00000084434900	-0.00000102158000
0.00000253159000	-0.00000022578300
0.00000189246000	-0.00000016643100
-0.00000010432700	-0.00000006141560
0.00000007853000	-0.00000013925500
0.00000364759000	-0.00000172968000
0.00000713399000	-0.00000316399000
0.00000687869000	-0.00000154020000
0.00000229159000	0.00000193211000
0.00000053052200	0.00000258283000
0.00000435470000	0.00000056989400
0.00000028911600	-0.00000172332000
0.00000156882000	-0.00000080650200
0.00000484504000	0.00000096511400
0.00000409404000	-0.00000012478400
0.00000232644000	0.00000043997700
0.00000245168000	0.00000030648400
0.00000335865000	-0.00000077382500
0.00000290304000	0.00000067125700
0.00000212211000	0.00000169304000
0.00000348037000	0.00000017613100
0.00000255567000	-0.00000141256000
0.00000019517200	-0.00000246667000
